SA2_MAINCODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
108011154,0,3,0,0,0,0,0,6,11,0,18,3,5,249,131,126,37,12,8,3,0,3,29,624,0,0,0,0,0,3,0,3,0,0,0,0,0,0,43,51,12,0,22,9,12,275,160,168,93,44,28,18,16,6,81,955,0,0,0,0,0,0,0,3,6,6,9,3,6,0,4,55,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,17,0,0,0,0,0,0,0,5,30,14,11,4,11,0,11,85,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,3,6,23,4,5,3,0,0,5,42,0,0,0,0,3,9,3,6,4,3,0,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,3,8,12,3,12,8,0,0,0,0,7,61
108021155,0,3,0,0,0,0,3,9,8,0,13,7,9,289,103,93,40,5,0,0,3,3,18,606,0,0,0,0,0,8,0,0,3,0,0,0,0,0,62,79,10,0,21,11,33,344,155,182,223,120,59,23,13,13,101,1328,0,0,0,0,0,0,6,6,28,47,44,21,17,6,13,187,0,0,0,0,0,0,3,6,14,8,6,0,0,0,8,43,0,0,0,0,0,3,5,16,93,81,41,17,11,3,22,309,0,0,0,0,0,0,3,3,10,9,9,3,3,0,5,42,0,0,0,0,3,3,9,37,62,39,7,12,3,0,10,191,0,0,0,4,3,4,12,14,35,6,3,0,0,0,8,86,0,0,0,0,0,0,0,3,5,0,3,0,0,0,5,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,3,3,3,0,8,22,26,26,58,14,5,0,0,3,31,205
108021156,0,0,3,0,0,0,0,12,3,0,28,12,8,230,68,79,36,11,3,0,0,0,17,492,0,0,0,0,0,3,0,0,0,0,0,0,0,0,76,85,14,3,39,20,19,282,124,164,154,107,64,30,30,11,112,1183,0,0,0,0,0,3,0,4,19,31,23,19,7,6,13,131,0,0,0,0,0,0,0,5,25,10,3,0,0,0,11,59,0,0,5,0,0,0,8,12,50,47,28,17,14,0,26,215,0,0,0,0,0,0,3,3,6,5,6,4,0,0,3,32,0,0,0,3,0,5,12,16,36,15,3,5,6,0,9,112,0,0,0,0,3,7,12,14,17,4,0,3,0,0,3,65,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,9,8,0,7,4,0,31,19,15,31,3,4,0,0,0,13,139
108021157,3,0,0,0,0,0,0,3,7,0,10,3,0,134,40,51,25,3,0,0,0,0,10,283,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,34,9,0,16,4,6,159,75,81,99,45,27,10,5,0,54,589,0,0,0,0,0,0,0,3,10,12,11,4,4,3,10,54,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,23,0,0,0,0,0,4,0,10,30,22,17,6,3,0,3,92,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,3,3,14,18,19,0,3,0,0,3,75,0,0,0,0,3,4,3,6,10,3,0,0,0,0,3,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,9,12,0,0,0,0,0,3,42
108021158,0,0,0,0,0,0,0,4,4,0,14,10,3,228,116,99,41,11,3,3,0,0,24,563,0,0,0,0,0,3,3,3,0,0,0,0,0,0,51,57,10,0,22,15,9,247,152,148,109,59,27,11,11,3,83,902,0,0,0,0,0,3,0,0,10,20,18,5,5,6,4,74,0,0,0,0,0,0,0,4,12,0,3,3,0,0,0,21,0,0,0,0,0,0,0,12,38,11,17,3,4,0,11,97,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,0,0,0,0,0,0,3,7,26,13,3,8,0,0,3,70,0,0,0,0,0,3,3,14,11,6,0,0,0,0,5,43,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,19,11,4,12,9,4,0,0,0,10,71
108021159,0,0,0,0,0,0,0,6,4,3,15,10,8,216,70,80,32,5,5,3,0,0,13,476,0,0,0,0,0,7,0,0,0,0,0,0,0,0,62,67,7,5,30,20,20,258,134,148,136,78,32,16,18,14,82,1007,0,0,3,0,3,0,0,10,22,16,20,10,12,8,12,124,0,0,0,0,3,3,4,5,11,3,3,3,3,0,11,51,0,0,0,0,0,0,7,16,62,36,26,8,8,0,10,183,0,0,0,0,0,0,0,0,6,11,9,0,0,0,0,25,0,0,0,0,0,0,12,12,40,21,4,9,0,0,11,106,0,0,0,0,0,7,11,12,14,3,0,0,0,0,6,67,0,0,0,0,0,0,0,3,6,5,0,0,0,0,3,20,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,3,7,4,20,23,15,15,10,3,0,0,0,10,92
108021160,0,0,0,0,0,0,0,5,3,0,15,3,3,188,93,81,50,5,3,0,0,0,13,454,0,0,0,0,0,7,3,0,0,0,0,0,0,0,46,51,6,0,18,6,11,211,122,117,122,42,28,14,13,3,63,783,0,0,0,0,0,0,0,0,13,10,13,3,9,4,13,65,0,0,0,0,0,0,0,3,7,0,0,0,0,0,4,20,0,0,0,0,0,0,10,3,32,24,17,9,4,0,10,105,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,16,0,0,0,0,3,0,3,13,13,7,5,8,3,0,5,63,0,0,0,0,0,4,7,5,3,3,4,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,10,7,7,13,4,0,0,0,0,9,63
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,7,6,11,3,0,0,0,0,4,43,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108041162,0,0,3,0,0,0,3,15,13,3,62,18,17,599,246,285,144,37,20,8,3,3,46,1497,0,0,0,0,0,11,3,4,0,3,0,0,0,0,135,156,12,4,70,31,39,671,330,392,330,158,107,44,57,15,208,2466,0,0,3,0,0,0,4,4,25,48,54,23,41,11,17,238,0,0,0,0,0,0,0,12,29,10,5,0,0,0,10,77,0,0,3,0,0,3,3,37,105,108,70,30,30,0,28,417,0,0,0,0,0,0,0,0,11,21,7,3,0,0,3,55,0,0,0,0,3,9,19,31,79,35,13,16,12,0,22,237,0,0,0,0,3,3,16,20,29,13,5,3,0,0,16,109,0,0,0,0,0,0,5,0,6,0,0,3,0,0,3,20,0,0,0,0,0,0,0,0,6,0,0,0,7,0,3,21,3,0,4,5,7,22,25,22,40,14,4,0,0,0,22,176
108041163,6,3,0,0,3,0,0,20,22,4,53,22,22,578,328,375,205,61,32,14,13,7,59,1796,0,0,0,0,0,12,8,4,0,0,0,0,0,0,206,226,30,10,70,35,45,645,435,534,571,357,244,135,136,57,299,3601,0,0,4,0,0,0,8,14,59,75,108,67,122,32,62,538,0,0,0,0,0,6,13,16,47,27,21,0,14,9,8,161,0,0,0,3,0,11,17,30,171,171,158,107,123,29,47,866,0,0,0,0,0,0,0,3,20,23,22,14,21,9,13,125,0,0,0,0,5,9,17,40,127,78,20,81,10,5,26,423,0,0,0,0,5,21,27,21,38,12,3,10,0,3,13,159,0,0,0,0,0,3,0,8,11,10,0,0,0,0,4,39,0,0,0,0,0,0,0,0,3,5,7,0,5,0,5,29,0,0,4,3,6,15,36,24,47,18,8,3,0,3,14,186
108041164,3,6,0,0,0,0,0,11,16,0,34,14,7,447,198,207,102,31,13,5,6,7,21,1104,0,0,0,0,0,18,3,3,0,3,0,0,0,0,112,146,29,3,36,24,29,510,274,317,311,158,106,53,55,28,159,2088,0,0,0,0,0,0,3,3,26,49,47,22,26,21,22,221,0,0,0,0,0,3,5,8,20,11,6,0,0,3,5,68,0,0,0,0,0,3,0,18,78,71,49,16,22,8,17,293,0,0,0,0,0,0,0,3,9,14,0,9,4,0,11,52,0,0,0,0,4,0,17,31,69,31,12,30,9,0,17,218,0,0,0,0,3,10,12,14,19,6,0,3,0,0,5,76,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,10,0,0,4,0,3,19,22,24,29,10,5,0,4,0,17,141
108041165,0,0,4,0,0,0,0,8,6,3,6,4,0,99,34,38,19,5,3,0,0,0,9,237,0,0,0,0,0,4,0,0,0,0,0,0,0,0,37,41,13,4,24,13,12,133,72,97,111,68,39,16,21,6,57,676,3,0,0,0,0,0,3,5,15,11,16,14,7,3,19,104,0,0,0,0,0,0,0,3,8,11,8,5,3,0,9,42,0,0,0,0,3,0,4,8,39,35,25,5,18,4,12,159,0,0,0,0,0,0,0,3,3,3,6,0,0,0,0,15,0,0,0,3,0,0,5,11,27,17,4,3,0,0,10,80,0,0,0,0,0,0,7,7,10,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,19,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,14,3,0,4,0,0,10,8,3,16,5,0,0,0,0,10,64
108041166,0,0,0,0,3,0,0,7,5,0,26,4,8,232,99,83,48,8,7,0,3,0,22,545,0,0,0,0,0,4,3,4,4,0,0,0,0,0,63,74,8,0,36,14,18,269,172,159,206,99,81,21,38,12,101,1223,3,0,0,0,0,0,0,5,29,45,59,27,35,14,25,241,0,0,0,0,0,0,4,13,14,8,4,3,3,3,5,59,0,0,0,0,0,7,5,12,83,70,30,21,20,5,28,292,0,0,0,0,0,3,3,0,18,9,7,5,8,0,9,58,0,3,0,0,0,5,16,19,52,34,7,14,4,0,15,176,0,0,0,0,3,12,10,10,17,8,0,3,0,0,5,61,0,0,0,0,3,3,6,5,9,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,11,0,0,3,3,0,12,25,16,25,10,3,0,0,0,6,109
108051167,0,0,0,0,0,0,0,4,8,0,16,7,3,113,45,59,36,9,4,0,3,3,14,311,0,0,0,0,0,4,0,0,0,0,0,0,0,0,47,59,8,0,30,15,11,144,72,105,121,66,37,21,26,7,74,741,0,0,0,0,0,0,3,3,11,10,18,6,9,3,9,75,0,0,0,0,0,0,0,0,7,3,3,0,3,0,0,16,0,0,3,0,0,3,4,8,38,33,13,13,3,7,14,140,0,0,0,0,0,0,0,0,3,7,4,0,0,0,3,21,0,0,0,0,0,3,6,10,21,13,7,13,3,0,13,89,0,0,0,0,3,3,0,4,3,3,0,0,0,0,3,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,8,6,11,7,0,0,0,0,3,46
108051168,4,0,3,0,3,0,0,12,10,3,27,7,9,271,113,135,81,28,7,3,5,4,25,727,0,0,0,0,0,8,3,3,0,0,0,0,0,0,78,88,14,3,38,8,22,310,162,190,213,132,93,38,58,13,116,1407,0,0,0,0,0,3,0,4,30,23,34,14,31,6,15,162,0,0,0,0,0,0,0,6,26,7,3,0,6,0,10,68,0,0,0,0,3,0,8,22,54,48,67,20,17,6,24,276,0,0,0,0,0,0,3,3,10,13,16,4,4,0,9,57,0,0,0,0,3,0,15,9,52,40,14,17,3,0,11,150,0,0,0,0,0,3,4,17,13,3,0,0,0,0,6,54,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,11,0,0,3,0,0,11,12,7,26,9,3,3,0,0,12,95
108051169,4,3,0,0,0,0,0,14,13,3,43,16,8,519,185,177,90,21,5,8,0,4,58,1136,0,0,0,0,0,15,3,4,0,0,0,0,0,0,134,166,22,3,49,24,19,612,283,323,349,194,112,49,47,15,217,2305,0,0,0,0,0,6,5,9,50,86,70,28,33,18,30,332,0,0,0,0,0,3,3,15,17,13,4,3,4,0,3,64,0,0,0,0,0,4,12,16,132,110,78,22,25,3,34,436,0,0,0,0,0,0,0,4,25,19,14,7,6,0,8,78,0,3,0,0,6,14,29,39,92,38,12,15,8,0,25,272,0,0,3,3,0,11,20,31,42,6,3,0,3,0,18,140,0,0,0,0,0,3,4,5,3,8,0,0,4,0,6,40,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,6,3,0,11,12,8,58,46,43,60,17,3,3,0,0,31,294
108051170,6,0,0,0,0,0,0,14,7,0,45,13,8,372,128,122,64,19,6,3,3,3,27,841,0,0,3,0,0,5,0,5,0,0,0,0,0,0,84,100,24,5,66,33,27,446,238,237,274,125,81,42,35,9,130,1762,0,3,0,0,0,3,7,7,33,31,34,15,14,6,16,166,0,0,0,0,0,0,3,5,12,7,4,0,0,0,10,46,0,0,3,0,0,4,3,12,64,54,30,19,18,0,16,238,0,0,0,0,0,0,3,4,9,6,9,3,0,0,0,38,0,0,0,0,3,0,15,18,62,25,5,11,4,0,10,165,0,0,3,0,0,7,11,20,17,5,3,0,0,0,8,88,0,0,0,0,0,0,3,3,10,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,5,4,0,39,24,31,40,9,10,0,0,0,23,197
108051171,3,0,0,0,0,0,0,3,3,0,12,5,0,146,57,39,26,6,3,0,0,0,9,310,0,0,0,0,0,8,0,0,3,0,0,0,0,0,30,42,5,0,18,5,3,166,80,76,104,64,27,10,13,0,47,621,0,0,0,0,0,0,0,7,15,29,24,3,7,3,8,94,0,0,0,0,0,0,0,0,5,7,0,3,0,0,0,20,0,0,0,0,0,0,0,10,50,36,22,6,0,0,5,134,0,0,0,0,0,0,0,0,7,3,4,0,3,0,7,26,0,0,0,0,0,4,5,12,38,12,3,7,0,0,12,91,0,0,0,0,0,3,3,8,7,3,0,0,0,0,3,25,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,11,11,14,12,3,0,0,0,0,4,57
109011172,3,3,3,0,0,0,0,14,8,0,11,5,3,115,66,61,40,11,12,4,4,0,19,354,0,0,0,0,0,3,0,3,0,0,0,0,0,0,81,88,7,0,10,12,10,127,103,126,223,191,178,73,87,22,116,1291,0,0,0,0,0,0,0,3,29,50,98,53,63,28,24,349,0,0,0,0,0,0,0,4,3,7,7,3,3,3,3,37,0,0,0,0,0,3,3,16,104,128,127,73,69,16,34,570,0,0,0,0,0,0,0,3,18,17,18,21,3,3,3,93,0,0,0,0,0,0,10,31,71,76,16,48,10,4,11,272,0,0,0,0,0,0,5,10,15,4,0,4,0,0,4,48,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,27,0,0,0,0,0,0,0,0,3,4,5,0,0,0,6,15,3,0,3,0,0,6,7,8,17,5,5,0,3,0,5,65
109011173,0,0,0,0,0,0,0,9,3,0,15,6,0,139,47,51,23,3,5,0,0,0,17,313,0,0,0,0,0,3,0,4,0,0,0,0,0,0,53,65,5,0,21,7,5,158,70,102,149,120,99,31,33,6,88,897,0,0,0,0,0,0,0,0,18,43,46,18,28,9,16,190,0,0,0,0,0,0,0,4,11,8,14,4,0,0,0,46,0,0,0,0,0,0,4,14,75,73,83,25,24,8,26,323,0,0,0,0,0,0,0,0,8,7,20,0,6,0,3,54,0,0,0,0,0,0,9,15,34,44,9,13,3,0,18,144,0,0,0,0,0,6,13,7,20,0,3,0,0,0,5,56,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,3,0,3,19,12,8,12,6,3,4,0,0,9,83
109011174,3,0,0,0,0,0,0,9,6,0,12,5,3,97,64,62,39,19,13,7,6,5,15,351,0,0,0,0,0,3,3,0,0,4,0,0,0,0,74,85,8,3,15,9,13,115,106,117,179,139,146,68,84,40,106,1152,0,0,0,0,0,0,0,9,6,24,35,27,48,34,16,206,0,0,0,0,0,0,0,0,4,10,9,0,3,0,0,28,0,0,0,0,0,0,0,4,50,64,52,44,62,18,28,330,0,0,0,0,0,0,0,0,5,7,12,5,10,3,0,47,3,0,0,0,0,6,4,7,33,22,13,14,11,3,13,124,0,0,0,4,0,0,7,6,3,3,0,3,0,0,0,33,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,13,0,11,10,8,3,3,0,0,8,59
109011175,4,0,0,0,0,0,0,17,7,0,11,9,9,166,53,38,22,3,3,3,3,0,7,337,0,0,0,0,0,4,0,3,0,0,0,0,0,0,69,78,22,0,23,21,17,230,116,129,212,137,91,42,43,18,108,1220,3,4,3,0,3,3,3,19,27,49,58,44,46,23,41,329,0,0,0,0,0,3,3,3,15,5,3,0,0,0,3,45,3,0,0,0,0,3,14,33,102,118,72,36,42,16,37,479,0,0,0,0,0,0,0,4,10,11,11,9,6,0,3,51,0,0,3,3,0,0,4,30,68,38,13,29,4,3,21,218,0,0,0,0,3,3,4,11,17,5,0,0,0,0,12,55,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,3,3,0,0,3,0,5,21,0,0,0,3,0,11,13,13,10,7,0,3,0,0,10,66
109011176,0,4,0,0,0,0,0,5,12,0,26,4,4,225,69,73,37,5,7,4,3,0,31,489,0,0,0,0,0,6,0,3,0,0,0,0,0,0,74,88,14,0,31,12,24,278,145,176,262,205,117,47,28,12,132,1483,0,0,0,0,0,0,3,0,31,49,68,37,33,10,37,263,0,0,0,0,0,0,3,3,23,5,0,0,0,0,0,46,3,0,3,0,0,0,7,24,99,124,81,23,19,3,24,407,0,0,0,0,0,0,0,0,17,13,9,3,0,0,11,66,0,0,0,0,3,3,33,30,97,52,17,5,6,0,11,262,0,0,3,0,4,9,4,12,10,7,3,0,0,0,5,59,0,0,0,0,0,0,3,3,7,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,15,3,0,7,0,3,15,15,7,21,12,4,0,0,0,15,103
109021177,0,0,0,0,0,0,4,8,0,0,7,3,0,50,19,20,4,0,3,0,0,0,7,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,7,0,8,4,0,61,42,42,57,20,16,13,13,5,48,330,0,0,0,0,0,0,3,3,12,7,16,7,3,3,15,74,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,18,0,0,0,0,0,0,3,5,25,17,14,9,0,0,11,77,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,15,0,0,0,0,0,0,5,11,10,12,3,4,0,0,6,52,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,6,3,3,0,0,0,0,0,9,34
109021178,5,0,0,0,0,0,3,13,9,0,20,6,0,106,39,34,19,6,6,0,0,0,17,261,0,0,0,0,0,3,0,3,0,0,0,0,0,0,47,56,19,0,22,7,11,140,64,76,133,72,47,25,26,11,67,729,0,0,0,3,0,3,3,10,16,18,29,7,20,4,15,131,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,15,0,0,0,0,0,3,3,12,44,47,24,11,11,11,15,186,0,0,0,0,0,0,0,0,3,5,7,3,7,0,3,24,0,0,0,0,0,4,13,16,25,22,3,15,0,0,7,105,0,0,0,3,0,0,3,3,8,3,0,0,3,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,4,11,11,9,11,3,0,0,0,0,11,70
109021179,0,0,0,0,0,0,0,7,9,0,3,5,0,56,18,10,5,0,0,0,0,3,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,15,5,4,12,6,76,45,56,80,46,16,17,9,11,49,437,0,0,4,0,0,3,5,7,11,14,17,10,5,6,20,102,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,0,0,0,0,0,6,0,8,29,22,13,0,0,4,12,105,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,15,0,0,3,3,0,6,8,10,21,15,3,0,0,0,8,77,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,16
